Gene Name,KO1,WT1,KO3,WT3
Meak7,9.943915,13.8146,13.284899,20.796732
Med1,27.540157,70.29422,49.779602,56.806885
Med16,102.198013,223.217834,109.335907,291.657837
Med26,85.974258,124.573814,91.889076,161.96907
Med9os,27.216978,224.012039,18.743649,179.842041
Meig1,670.195984,3546.159668,449.434509,3169.937256
Meikin,22.566698,32.39476,17.852074,40.34383
Meltf,0.178615,8.909023,0.253353,8.757833
Memo1,69.410263,102.830536,60.148975,97.952118
Mesp1,1.032349,218.778763,0.782849,216.613388
Mesp2,11.592595,18.158827,11.668586,19.321316
Mettl22,30.363977,51.31601,27.906536,51.949192
Mettl7b,0,1.404018,0,1.195012
Mex3d,39.934525,111.80748,82.010071,86.899696
Mfap3l,0.560267,44.516254,1.686006,36.67337
Mff,186.579788,342.905334,160.671539,287.012268
Mfn2,40.959133,144.708099,58.861038,212.767441
Mfsd12,23.424671,67.234253,25.749887,94.102905
Mfsd13b,6.095536,56.645199,7.466162,40.433624
Mfsd14a,65.752502,122.190033,77.282036,137.012024
Mfsd4b1,0.291969,1.355218,0.540248,3.707004
Mfsd6,0.784447,4.455572,1.13189,4.654222
Mfsd6l,0.925507,12.108759,1.149514,13.418249
Mgam,0.044069,0.300843,0.13325,0.325707
Mgat4c,0.072865,7.84858,0,8.548194
Mgat4d,31.947426,164.91362,35.521095,137.493347
Mgat4e,0.610921,6.712307,2.813299,10.17302
Mgat4f,0,5.344575,0.202606,4.042153
Mgll,10.816126,141.853973,26.121679,225.726547
Mhrt,0,0,0,0
Miat,0.045594,1.64739,0.132766,1.474581
Micu3,22.596628,44.782207,21.787882,39.143223
Mief1,11.685849,27.745174,20.557001,28.758312
Miip,43.844101,85.591423,62.180214,87.6166
Mindy1,21.783899,75.435204,42.792389,102.812668
Mindy4,20.392756,50.815094,20.938656,55.456505
Mindy4b-ps,0,1.208255,0.151437,0.782295
Mipep,26.413193,74.023148,26.489689,70.867729
Mipepos,0,5.069009,0,4.840528
Mir135a-1,0,3.00E-06,0,0
Mir1905,0,0,0,0
Mir327,0,8.516942,0.932834,12.50144
Mir3968,0,0,0,0
Mir468,6.064838,45.322117,15.750546,68.54097
Mir670hg,2.297989,28.708866,5.377663,15.130775
Mir684-1,3.564571,33.362156,2.892873,13.965961
Mir7222,4.20344,17.073277,9.235059,28.282578
Mir7229,0,6.00E-06,0,0
Mir7230,0,4.847076,0,7.474812
Mir7232,21.577555,155.161392,32.819382,196.836456
Mir7233,2.022195,14.83725,4.392095,32.039139
Mir7666,0,0,0,0
Mirg,1.157638,33.379902,0.856486,27.597977
Mirt2,0,1.630648,0,1.519522
Misp3,1.535144,14.288721,0.940637,9.645766
Mkrn1,185.53241,598.246399,198.905563,615.806885
Mlf1,67.429802,393.192383,52.977947,245.60434
Mlip,1.163963,3.107708,0.772787,2.587454
Mllt1,41.545273,69.979782,51.508518,92.38028
Mllt10,142.160751,278.834198,226.717484,504.671875
Mllt11,5.278916,208.632202,12.766821,177.751785
Mmel1,2.152703,54.976913,2.193583,40.105045
Mmp25,0,0.336034,0,0.921702
Mmp28,0.218403,0.339247,0.861168,0.409296
Mns1,42.959118,214.138931,42.521889,179.400497
Mocs3,18.094339,50.262321,23.628691,44.699947
Mok,49.935722,151.273956,40.039452,141.505417
Morc2b,0.897512,156.660736,1.854661,208.92392
Morf4l1,561.572693,1823.103516,428.865204,1347.413086
Morf4l1-ps1,174.97847,543.572144,150.139786,460.744385
Morn1,17.753452,53.390308,30.059364,66.899796
Morn2,99.528465,446.54007,77.542648,448.344177
Morn3,0.223323,65.486961,0,47.868744
Morn4,57.79541,212.37851,54.661316,218.789261
Morn5,124.345184,539.950073,77.905701,512.353333
Morrbid,0.76168,7.526272,0.339663,5.018464
Mospd4,4.725319,300.815521,5.303066,254.012894
Mpc2,312.644714,582.850037,174.964447,502.589294
Mpi,121.641594,461.878723,140.467865,470.791382
Mplkip,35.019714,86.411751,27.751532,57.530338
Mpo,0.021193,3.151505,0.142552,3.80278
Mreg,8.597782,30.521746,7.583975,37.853123
Mrgprb11-ps,0.071661,1.955444,0,1.242321
Mrgprb9-ps,0,2.729769,0,1.568036
Mrnip,24.104561,33.565334,20.21559,50.733402
Mroh1,41.723148,62.013016,57.273899,97.581856
Mroh2a,2.922144,168.958252,3.994878,243.75975
Mroh2b,5.970413,336.763062,5.992236,512.919373
Mroh3,0.200655,2.544613,0.006997,0.85922
Mroh4,263.772675,731.945129,380.153381,1202.43042
Mroh5,0.061108,9.017234,0.353193,9.712222
Mroh7,0.399249,32.281605,0.367743,28.670523
Mroh8,16.77033,153.405533,23.509378,193.408646
Mroh9,0,13.093615,0,11.074086
Mrpl1,25.649637,47.579781,20.094883,31.804605
Mrpl24,207.449295,295.655884,179.849518,282.103241
Mrpl39,65.710381,112.650192,56.594677,114.796036
Mrpl41,83.287987,144.833939,79.961319,126.016548
Mrpl51,102.298988,222.683105,81.18821,228.390854
Mrtfa,18.32519,34.322132,29.396505,44.589542
Mrto4,163.662018,221.276016,109.007965,190.442612
Ms4a13,14.698461,159.630478,11.094705,124.904732
Ms4a14,0.152174,42.824539,0.145146,38.619297
Ms4a19,0.321655,206.044052,0,135.53212
Ms4a20,1.955905,232.540192,1.024651,197.639633
Ms4a5,0,71.801331,0.06117,34.994656
Msh3,25.418877,46.381031,25.814846,38.122665
Msl1,114.807449,213.17804,135.303513,232.510635
Msl3l2,27.459377,105.469162,29.193136,98.991531
Msrb3,12.929599,76.970848,24.272022,80.102722
Msto1,69.804031,184.492432,76.025902,163.807648
Mt1,1105.94519,1756.790161,891.429443,1130.305664
Mtch2,226.633728,342.326904,164.660446,270.430084
Mterf1a,2.497475,12.613584,3.113953,6.804085
Mterf3,58.743767,153.948868,51.221527,104.493904
Mterf4,27.294399,38.329876,20.81893,29.45397
Mtf1,24.756077,40.606968,29.799788,48.405331
Mtf2,48.982273,80.405579,74.405266,104.127823
Mtfp1,10.574042,30.758345,12.290121,28.974636
Mtfr1,56.009445,161.45752,62.757492,147.4198
Mtfr1l,192.135635,316.924744,190.538116,257.867279
Mthfsd,23.814335,33.18338,20.859232,36.511768
Mtif3,9.534344,34.893139,11.8869,28.770517
Mtmr11,0.984721,3.080321,1.803842,2.196382
Mtmr6,59.097321,211.261902,79.764297,312.732422
Mtmr9,56.907063,79.915901,83.694839,117.755051
Mtrf1,5.104777,12.348741,5.595954,9.93892
Mttp,11.17071,22.816391,16.218277,23.814495
Mturn,1.870977,8.562419,4.855703,11.690026
Mtx1,154.525299,250.146866,130.285126,225.289215
Muc1,4.863459,33.696571,3.687094,28.428867
Muc16,0,1.561163,0,1.597322
Muc20,0.450736,1.831376,0.393282,1.439025
Muc3,3.451296,74.643524,3.986906,77.384804
Muc5b,0.039448,0.965087,0.276981,0.901489
Mul1,29.351625,66.709534,37.008038,82.024178
Mus81,16.17905,53.556988,21.009836,53.323673
Mxd1,16.151054,37.269783,34.311768,44.818226
Mxra8,12.837783,133.1763,16.285526,118.632156
Mxra8os,0.18644,22.153296,0.239495,12.536733
Mybl1,32.721725,47.128788,44.627762,63.478207
Mycbpap,6.86774,151.805069,9.7874,137.255966
Myf6,0.171624,5.186494,0.192032,3.666247
Myh10,34.545567,60.980835,51.80608,75.393578
Myh15,0,2.780469,0,2.089054
Myl10,36.583488,273.552094,14.838245,194.160828
Myl4,17.971272,58.485165,10.373693,47.179016
Myo15b,1.830298,5.96497,2.650244,5.614925
Myo16,0.086191,0.51673,0.196872,0.672929
Myo18b,0.418989,12.068505,0.281465,7.386716
Myo19,17.108345,24.255486,30.748814,41.103069
Myo9a,16.204309,37.491028,37.638092,59.142742
Myorg,2.008713,22.96833,3.317899,26.813677
Mypn,2.184293,5.188472,2.82679,6.708006
Mypop,7.015051,59.461056,9.876924,61.498363
Mypopos,0.639032,1.877959,1.63125,2.062124
Myt1,0.025179,1.186744,0.046194,1.979002
Mzt2,39.57597,281.257904,29.684902,252.970306
Naa11,12.990754,26.460421,16.576607,33.798859
Naa40,74.994118,125.612862,114.262077,149.164337
Naa80,5.919865,31.835203,8.094234,23.627829
Nadsyn1,6.196085,9.669742,8.428393,12.74922
Nagk,88.743179,139.28595,99.365776,148.175613
Naglu,24.197113,46.316036,44.847572,70.442841
Naif1,3.661564,12.613036,4.518082,12.057575
Napepld,8.641081,34.064693,20.11451,35.603676
Napsa,0.244169,1.886534,0.554657,2.415811
Nasp,308.128082,1733.128052,300.947845,1298.672974
Nat9,70.347908,94.571053,51.222069,98.399246
Nav2,5.572984,11.689624,16.655413,17.405418
Nbas,22.455729,74.780869,39.155144,105.592987
Nbn,14.216152,30.581154,16.746222,26.288546
Ncam1,0.367581,8.332207,0.848212,9.173002
Ncan,0.228697,2.111108,0.43757,1.838372
Ncbp1,101.717651,282.31778,102.899925,314.54306
Nck1,20.277878,33.866669,23.686153,30.170902
Nckap1l,1.681721,13.481897,1.713059,11.46793
Ncoa4,52.220074,111.725784,63.432175,155.499786
Ncoa4-ps,14.401163,28.86359,28.3937,45.104317
Ncs1,1.968739,8.409975,3.90385,8.749183
Ndrg3,35.227974,152.36496,60.22073,179.74884
Ndst3,0.12874,2.89966,0.262531,1.484683
Ndst4,1.799938,56.193821,2.783703,42.724083
Ndufa12,152.848953,331.515778,87.889534,337.657013
Ndufa4l2,10.200587,94.150612,3.075727,68.667419
Ndufaf2,90.631119,150.768784,61.669842,111.485641
Ndufaf3,298.997223,703.349976,196.112823,793.362427
Ndufb5,206.739868,294.24469,125.921341,203.723709
Necab1,0.321039,1.358106,0.266011,0.544611
Necab2,7.438159,23.363646,3.491154,15.273403
Necab3,1.427912,14.291219,2.36956,5.135405
Nectin3,33.511173,256.743958,35.567036,219.230865
Nectin4,0.328727,1.488874,0.821746,1.12498
Nedd1,15.063721,27.061884,21.958492,26.237932
Neil3,0.85568,31.906458,0.901526,37.261726
Nek10,0.074135,3.356293,0.161713,3.702867
Nek11,8.559116,24.177223,7.67915,21.717014
Nek2,179.296539,275.965759,182.660965,313.136169
Nek4,61.049255,86.715645,64.647797,109.89724
Nek8,9.55573,40.756084,16.133904,39.376476
Nelfe,132.966721,166.387177,116.30246,167.88089
Nell1,0.064589,0.315776,0.022133,0.349337
Nemp1,80.720375,158.118607,72.823616,138.363464
Neurl1a,1.137206,3.597309,0.76053,3.701426
Ngfr,0.215509,14.061665,0.331067,14.24671
Ngly1,23.49778,118.308846,27.097906,90.123955
Nicn1,17.756248,55.142254,24.264313,57.109146
Nipbl,28.842264,103.426353,58.743908,143.303329
Nipsnap3a,0.045208,34.438213,0,21.385845
Nit1,42.587387,85.569359,47.762882,97.102242
Nkapl,12.402518,146.190948,16.4161,160.562332
Nkiras2,77.847878,231.973389,83.446243,294.848816
Nkpd1,0.780518,4.688237,0.87483,5.677265
Nkx2-4,1.160169,16.115948,0.964469,12.006296
Nkx2-6,0,23.351688,0.10118,14.205504
Nkx6-1,1.27943,5.90243,1.315867,3.085158
Nkx6-2,11.614334,60.690022,9.783548,50.680386
Nlrp14,0.843299,403.219574,1.579691,246.694763
Nlrp5,0.026815,0.655976,0.189199,0.346085
Nlrp5-ps,3.794348,23.303066,3.401597,22.534147
Nlrp9b,0.053272,1.817363,0.37581,2.764659
Nmbr,7.977305,43.595203,12.969648,52.172951
Nme5,36.126476,201.430099,29.252295,155.453964
Nme6,65.411621,179.413788,53.230614,158.478424
Nme7,58.617104,107.977943,52.343887,109.757576
Nme8,0.23867,154.866058,0.530819,95.912857
Nmnat1,5.521131,17.330191,6.506075,16.341068
Nmnat3,15.540277,60.093391,19.374985,39.17791
Nmt1,26.647696,55.511768,36.900799,61.196732
Nmur1,0.188406,1.207466,0,1.878579
Nol4,0.16579,13.536688,0.200465,14.173673
Nol4l,51.216423,189.167969,97.811737,314.394745
Nop14,51.052132,78.57962,52.413734,74.134987
Nop9,68.677238,170.926727,70.954559,199.799957
Noxo1,6.423093,42.701061,10.533334,40.536179
Noxred1,2.567837,15.875791,1.830503,10.319734
Npas3,0.044291,1.401643,0.090919,2.736598
Npepps,60.310688,111.316147,75.509857,155.150208
Nphp1,338.696716,1057.559204,254.924194,1020.888184
Nphp4,7.056553,17.77557,11.054394,19.946562
Nploc4,90.865837,153.083786,127.042831,210.258057
Nr1h3,4.518303,16.233051,7.134216,15.571875
Nr2c1,8.104624,21.178579,11.552149,23.043215
Nr6a1,11.956373,37.913292,19.457582,40.170498
Nras,51.769932,97.92749,54.219948,102.876152
Nrd1,112.275787,265.613129,149.856979,286.22226
Nrg3,0.024387,1.397015,0,0.236747
Nrgn,0.41541,6.125308,0.786778,3.813937
Nrm,12.011263,41.129787,17.877342,30.260609
Nrxn3,0.030201,0.82432,0.060106,0.558818
Nsg1,4.112032,37.183102,5.415237,46.645714
Nsmce1,171.200333,303.294525,109.505371,251.792542
Nsmce3,10.187613,20.187807,10.697943,15.906832
Nsun2,70.963127,162.209152,87.966675,154.851151
Nsun4,16.448557,32.471466,19.707111,31.558006
Nsun7,11.548759,137.846344,20.673338,141.44722
Nt5c1b,0,148.227234,0.311397,96.902527
Nt5dc1,20.012098,24.527422,19.081074,27.047934
Nt5m,43.772549,104.551659,44.205616,130.222839
Ntmt1,53.372295,85.926147,50.460426,87.72641
Ntpcr,42.381645,203.289932,35.817276,187.422058
Nubp2,78.165466,476.387451,75.511681,456.141174
Nudcd1,11.79847,30.751492,14.073546,34.438103
Nudt16l2,0,38.46563,0,17.352659
Nudt18,12.391961,169.432434,12.719228,160.623718
Nudt4,122.070442,731.487793,142.627396,675.745239
Nudt9,92.352341,173.627777,90.145309,136.161346
Nuggc,3.322462,22.488157,2.624254,17.590801
Nup205,155.255981,263.018433,250.122284,415.70816
Nup210l,11.976881,59.509033,20.203661,101.485641
Nup35,26.169468,49.998909,27.139784,37.407707
Nup98,61.218388,84.093925,85.140129,122.222801
Nupl2,11.464885,37.276619,12.130316,35.584324
Nupr1l,27.727465,173.524109,27.682884,107.592133
Nutm1,3.368184,14.32291,4.243008,12.4538
Nutm2,0,1.61373,0,1.610669
Nxn,31.166164,242.510147,30.213129,262.48114
Nxpe3,2.320548,21.854746,5.031051,20.143848
Nxt1,269.101654,373.870819,184.752731,385.294373
Oaz3,1.686547,592.453186,2.693828,355.844208
Ocel1,19.629377,78.597137,21.586868,95.500511
Odf1,0.22424,509.160614,0.423448,360.597229
Odf2,174.494965,1925.815063,203.839554,1795.556152
Odf3,0.139591,76.521439,0.260839,56.095753
Odf3b,1.040346,9.100644,0.646857,6.887232
Odf3l1,0.177721,66.960777,0,42.75703
Odf4,0.553778,489.216705,0.267046,401.054749
Ogfod2,33.934143,61.409496,46.256195,66.688316
Olfm2,1.681265,10.265196,3.198954,8.015293
Olfr112,0,2.575778,0,1.86214
Olfr1277,0,0.325731,0,0.254184
Olfr1279,0,0.936801,0,0.534315
Olfr128,0,1.157044,0,1.029009
Olfr1280,0,0.914562,0,1.532904
Olfr1392,0.037921,1.41843,0.218404,1.194305
Olfr1393,0.017478,2.487505,0.234949,2.788027
Olfr1508,0,0.722748,0,0.309031
Olfr161,0.227869,1.092872,0.3871,1.215983
Olfr162-ps1,0.024448,2.558251,0.246692,2.659376
Olfr183,0,0.328641,0,0
Olfr275,0,2.081071,0,0.344265
Olfr443-ps1,0,3.41184,0,1.451547
Olfr701,0,2.186208,0,3.698383
Olfr715,0,0.030634,0,0.088984
Olfr977-ps1,0,0.793079,0.148383,1.613824
Oplah,18.045336,22.645412,33.82272,34.153175
Oprl1,0.450931,2.60961,0.38832,2.357772
Optn,23.62818,120.977158,39.398499,123.396034
Orai1,10.834163,26.989782,18.082045,26.7901
Orai2,3.133074,8.573845,3.715224,15.951073
Osbp2,2.761469,111.120369,6.461853,117.107086
Osbpl10,8.103292,36.469307,21.778851,27.725235
Osbpl1a,24.340101,75.334488,45.807446,71.805565
Oscp1,22.638968,187.014252,20.570738,135.503525
Osgepl1,15.022254,50.474277,19.365335,51.781643
Otog,0.008959,0.463775,0,0.415897
Otub2,2.481336,46.171227,3.753915,29.629913
Otud3,29.918173,56.364098,36.704346,73.346275
Otud7a,2.873176,10.521761,3.272772,12.950428
Otud7b,21.515282,53.301998,35.205791,74.945091
Ovol1,3.779398,35.563412,4.390389,27.677858
Ovol2,2.946136,241.67897,3.373692,228.108932
Oxct2a,0.15608,31.52211,0.433821,24.133347
Oxct2b,0.023426,37.042999,0.337491,28.289219
Oxgr1,0.231688,4.541943,0.275576,6.361158
Pabpc1,1688.534546,2884.377441,1675.053589,2869.070557
Pabpc2,4.989855,580.793396,8.521041,628.786011
Pabpc6,8.359646,407.79541,11.784304,468.648468
Pacrg,37.853485,332.971954,26.58704,268.445892
Pacs1,35.565517,91.682419,59.025208,120.949196
Pacsin1,2.050537,27.130779,0.599057,27.133478
Pafah2,15.710247,89.528625,24.970425,85.564156
Palld,4.454772,9.439116,6.494785,12.321721
Pam16,254.553085,386.332184,135.946259,292.860107
Pantr1,0.710748,4.377785,0,3.388044
Papln,4.055895,9.108354,9.511212,22.658747
Papolb,10.469002,268.243408,15.464278,244.914169
Paqr5,0.308802,35.294106,0.538486,18.751057
Paqr8,7.865894,23.758173,20.158394,27.392429
Paqr9,1.352972,10.135612,4.871096,8.25533
Pard6a,33.010174,70.094757,31.641123,70.356499
Pard6g,2.744534,6.050213,3.606544,3.882485
Parp10,7.364145,13.646417,7.882639,13.725474
Parp11,8.339123,22.471245,15.265532,23.656622
Parpbp,8.670127,16.645361,9.91999,17.597975
Parvg,2.243327,41.174862,1.854916,24.175978
Pask,37.141968,72.171257,57.977882,109.506706
Pax5,0.001873,1.701554,0.066897,1.77317
Pbk,79.37619,241.815506,66.696022,203.404297
Pbp2,13.211216,376.32608,12.448123,322.315247
Pbx4,206.809189,365.799683,178.720032,386.257019
Pcare,0.735939,5.787577,1.247933,7.953405
Pcbp3,134.257874,418.985474,132.053665,473.643616
Pcdh1,0.766903,3.75794,2.021794,4.055804
Pcdh12,0.362556,1.536743,0.359617,1.333554
Pcdh15,0.117774,1.13684,0.44514,0.593401
Pcdh8,1.312742,7.255091,2.045127,6.698296
Pcdha12,0,0.849729,0.082336,0.337815
Pcdha2,0,16.789095,0.098519,20.554377
Pcdha3,0,0.884916,0,0.738897
Pcdhga12,2.793753,12.0674,2.346892,14.635858
Pcdhgb8,0,1.333854,0.287969,2.438227
Pced1a,17.952665,38.30875,30.379337,52.735935
Pcf11,37.972904,74.110374,52.372204,81.643639
Pcgf1,44.267849,119.445015,45.412422,99.006935
Pcid2,72.917953,121.660095,86.722908,159.024536
Pcmt1,136.37973,267.68631,113.053162,250.494751
Pcnx,31.064268,44.78249,72.739365,99.643158
Pcnx2,0.156997,2.977677,0.219807,4.050101
Pcsk4,53.59552,197.415909,56.967972,207.427307
Pctp,15.598528,23.670204,13.807095,27.10252
Pcyox1l,3.333472,12.942854,2.826296,11.358931
Pcyt2,82.475899,162.158447,107.97805,175.229309
Pdcd4,122.259148,224.333633,127.478699,163.385635
Pdcd5,207.132996,425.806091,136.111694,321.276031
Pdcd5-ps,147.963043,314.849731,91.161896,251.106842
Pdcl2,208.708939,1164.017212,126.211143,706.076233
Pde10a,3.431669,40.365955,10.619393,79.81263
Pde1a,2.265962,58.703926,1.966666,39.927299
Pde1c,23.181103,119.529953,29.489336,142.281143
Pde3b,17.695345,38.573105,28.688951,49.193401
Pde4a,2.253785,17.544775,4.540395,16.693815
Pde4dip,6.072456,71.506081,11.765007,83.861778
Pde8a,37.735477,226.313324,65.377502,290.072662
Pdgfa,16.174467,50.651852,14.896839,35.826286
Pdha2,130.347061,215.835312,115.255798,221.756363
Pdhx,44.706203,67.444954,49.684467,71.863754
Pdilt,0,47.354099,0,33.623383
Pdk2,21.244984,138.416016,62.310177,164.462784
Pdxdc1,91.149612,132.324768,125.294922,193.047775
Pdzd8,9.343506,27.134459,21.56876,22.982109
Pdzd9,1.115862,178.870514,1.97204,160.572617
Pdzk1,0.1446,45.508053,0.097161,34.212719
Pdzk1ip1,0,65.221054,0,48.290058
Pdzph1,0.197477,9.58219,0.165492,8.031536
Pebp1,1280.187622,1978.218018,1076.173706,2231.184326
Pebp4,0,583.409729,0,533.712708
Peli2,3.555423,43.767876,4.816227,42.005451
Penk,20.272779,197.372604,13.296208,112.509697
Perm1,1.203308,6.220754,2.35887,7.413763
Pex11b,53.112576,114.753975,56.38451,110.570053
Pex11g,16.163118,65.097038,16.988516,69.317421
Pex12,11.28193,28.733896,17.940466,31.659567
Pex3,43.788307,67.925598,34.632778,57.996906
Pex5l,0.14837,32.266895,0.182641,20.425524
Pfdn1,105.619034,164.711945,72.721588,136.050964
Pfkfb4,12.375712,30.783442,28.310465,53.965149
Pfkm,34.883644,195.437607,44.248684,244.40979
Pfkp,7.035302,204.169266,13.791024,235.679535
Pfn3,0,0,0,0
Pfn4,70.637169,310.156006,61.04689,231.183624
Pfn5,0,8.079094,0.359808,5.47709
Pgam2,14.43492,1789.29541,16.803232,1522.224121
Pgbd1,4.680568,13.618635,5.906972,13.604736
Pgf,0.830067,6.718572,0.504106,4.390986
Pgk2,2.551534,382.458038,2.18694,289.602356
Pglyrp2,0,0.088022,0.100143,0.314201
Pglyrp4,0,1.25802,0,1.408824
Pgp,173.1633,710.832031,169.148804,650.178467
Phactr3,2.176139,30.309553,0.875228,28.019793
Phc1,80.266281,118.802742,102.458458,175.372879
Pheta2,0.278261,2.408762,0.235039,2.039103
Phex,0,0.429303,0.051512,0.200016
Phf1,181.149017,321.057129,167.085571,322.743652
Phf11c,0.637579,4.728421,1.475708,3.575319
Phf2,9.650832,105.233475,16.429741,168.824646
Phf21a,33.676498,66.45858,48.624516,122.054634
Phf7,423.843262,2763.376465,409.860779,2500.484619
Phf8-ps,0,8.343156,0,6.672509
Phgdh-ps1,0,4.697054,0,2.099263
Phkg2,187.765701,1323.929077,169.652451,1262.86145
Phlpp1,5.452014,18.091042,13.1026,21.607594
Phospho2,39.969677,494.551147,38.657234,440.302673
Phtf1,72.083374,109.854843,70.47113,127.802628
Phyhipl,16.391926,146.795013,18.427814,116.862785
Pias1,21.726551,40.549709,29.747698,42.024174
Pias2,189.720901,434.139282,163.011948,394.346893
Pias4,80.435875,138.742065,76.457092,136.024734
Pifo,25.423355,174.474731,19.017782,150.282516
Pigc,4.935638,22.559895,13.053188,23.50532
Pigo,23.12697,40.602642,33.231689,59.763367
Pigyl,57.576519,79.932426,38.218613,74.53846
Pih1d1,212.244873,360.815643,150.893204,340.475952
Pih1d2,30.680252,138.221649,31.949062,101.037781
Pik3cd,8.259783,36.668968,9.891119,49.534176
Pik3ip1,22.329521,139.859467,34.449589,181.090286
Pik3r6,0.317263,7.485416,0.484499,9.768437
Pilra,0.127073,0.743377,0.107807,0.407212
Pin1rt1,0.252707,2.805448,0,1.819049
Pink1,204.325409,292.373749,193.952194,370.932678
Pinlyp,2.550688,20.903357,2.332086,20.075661
Pip5k1bos,0.084208,6.30443,0,3.073079
Pip5kl1,0.053004,3.65565,0.612984,2.33006
Pisd-ps2,2.054426,10.104398,5.334331,14.035486
Pithd1,69.950165,113.563591,57.797207,98.725853
Pitpnm2os1,0.086863,3.163769,0.04211,2.660398
Pitpnm3,1.593314,3.938391,3.169211,5.044233
Pitx2,0.710218,3.81837,1.0846,2.673208
Piwil1,242.851944,573.31488,367.337952,930.709778
Pkd1l2,1.360003,5.588536,0.694545,7.630198
Pkd1l3,0.39927,5.952755,0.535809,6.795626
Pkd2l1,13.051154,37.929146,13.618478,31.145939
Pkd2l2,23.524673,56.507584,27.993835,56.980541
Pkdrej,0.402374,23.774328,1.135839,33.28965
Pkhd1,0,0.044558,0.009916,0.061154
Pkhd1l1,0.011468,0.327843,0.063394,0.336276
Pkib,0.108906,44.33931,0.179711,26.452883
Pkmyt1,38.481415,97.514229,38.148113,114.594147
Pknox1,22.451757,36.352341,31.414368,52.935658
Pknox2,1.42868,13.794816,2.531738,11.889652
Pkp1,0.074621,0.735967,0.227973,0.82731
Pla2g10,0.251722,28.933388,1.005129,14.976349
Pla2g2c,18.629389,84.434219,17.622044,90.011566
Pla2g4e,0,0.238446,0.093762,0.514267
Pla2g6,33.038464,232.389404,55.839497,321.778107
Plaat1,3.873207,273.014557,4.375554,189.309219
Plaat5,48.210785,1210.057251,47.865852,1201.157104
Plac8l1,0.697416,60.820309,0,46.245907
Platr14,4.332901,29.81896,5.622074,24.612562
Plb1,0.62654,10.087574,1.457325,8.028472
Plbd1,2.588073,7.966605,4.26528,7.747975
Plcb2,0.860112,8.281916,0.933435,16.625963
Plcd4,1.401147,81.771187,1.608902,68.181358
Plcxd1,0.904751,1.454508,1.626117,2.006338
Plcz1,0,52.191521,0,31.886036
Pld6,101.417023,199.312027,94.090874,225.902802
